strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
633,SPY260731C00633000,SPY260731P00633000,6,470,3,10,1.105961501464844,0.6250037500000001,101.8,0,104.65,0.01,104.21,0.01,104,-8136,-8032,13,0.78
634,SPY260731C00634000,SPY260731P00634000,0,964,125,95,0.000010000000000000003,0.6250037500000001,0,0,0,0.01,125.47,0.01,0,0,0,220,0
635,SPY260731C00635000,SPY260731P00635000,39,877,2,3,1.0810592822265626,0.6250037500000001,99.56,0,102.63,0.01,107.06,0.01,718,-16153,-15435,5,0.82
636,SPY260731C00636000,SPY260731P00636000,17,534,2,280,1.1254926538085939,0.6093789062500001,98.45,0,101.84,0.01,99.54,0.01,395,-12404,-12009,282,1.05
637,SPY260731C00637000,SPY260731P00637000,704,1841,2,290,1.115238798828125,0.6093789062500001,97.83,0,100.84,0.01,98.54,0.01,17062,-44617,-27555,292,1.09
638,SPY260731C00638000,SPY260731P00638000,566,676,1,300,0.000010000000000000003,0.5937540625000001,96.5,0,98.9,0.01,103.83,0.01,0,0,0,301,0
639,SPY260731C00639000,SPY260731P00639000,29,703,8,280,1.111332568359375,0.5937540625000001,95.59,0,98.91,0.01,96.28,0.01,769,-18648,-17879,288,1.18
640,SPY260731C00640000,SPY260731P00640000,329,3169,15,3,0.000010000000000000003,0.5937540625000001,94.59,0,96.9,0.01,98.28,0.01,0,0,0,18,0
641,SPY260731C00641000,SPY260731P00641000,92,892,2,542,1.4138212902832032,0.57812921875,97.35,0,100.67,0.01,108.07,0.01,7798,-75607,-67809,544,4.42
642,SPY260731C00642000,SPY260731P00642000,65,3391,2,1394,1.0419969775390627,0.57812921875,92.84,0,95.74,0.01,96.19,0.01,1514,-78985,-77471,1396,0.99
643,SPY260731C00643000,SPY260731P00643000,107,4198,2,1465,1.090092440185547,0.57812921875,91.59,0,95,0.01,95.28,0.01,3447,-135254,-131807,1467,1.41
644,SPY260731C00644000,SPY260731P00644000,101,2392,4,2,1.056645341796875,0.5625043750000001,90.84,0,93.89,0.01,94.62,0.01,2838,-67221,-64383,6,1.19
645,SPY260731C00645000,SPY260731P00645000,175,17622,4,12,0.000010000000000000003,0.5625043750000001,89.7,0,91.91,0.01,93.71,0.01,0,0,0,16,0
646,SPY260731C00646000,SPY260731P00646000,35,1311,5,20,1.0390673046875003,0.5468795312500001,88.84,0,91.9,0.01,92.54,0.01,1013,-37958,-36945,25,1.2
647,SPY260731C00647000,SPY260731P00647000,1221,439,5,281,1.0434618139648442,0.5468795312500001,87.84,0,90.97,0.01,91.64,0.01,39771,-14299,25472,286,1.36
648,SPY260731C00648000,SPY260731P00648000,0,930,2,283,0.000010000000000000003,0.5468795312500001,0,0,0,0.01,111.8,0.01,0,0,0,285,0
649,SPY260731C00649000,SPY260731P00649000,23,765,2,280,0.9497075341796875,0.5312546875,85.81,0,88.64,0.01,89.62,0.01,518,-17222,-16704,282,0.87
650,SPY260731C00650000,SPY260731P00650000,1312,9161,2,1,0.000010000000000000003,0.5312546875,84.61,0,86.81,0.01,88.71,0.01,0,0,0,3,0
651,SPY260731C00651000,SPY260731P00651000,28,3079,10,4,0.9653323779296875,0.5312546875,83.5,0,86.79,0.01,84.52,0.01,848,-93260,-92412,14,1.19
652,SPY260731C00652000,SPY260731P00652000,30,893,10,280,0.9768068725585939,0.51562984375,82.57,0,85.89,0.01,83.69,0.01,986,-29337,-28351,290,1.28
653,SPY260731C00653000,SPY260731P00653000,56,568,3,283,0.9326178613281251,0.51562984375,81.5,0,84.73,0.01,85.47,0.01,1613,-16360,-14747,286,1.09
654,SPY260731C00654000,SPY260731P00654000,157,525,3,284,0.9785158398437501,0.500005,80.79,0,84,0.01,84.56,0.01,5894,-19710,-13816,287,1.45
655,SPY260731C00655000,SPY260731P00655000,233,3779,3,3,0.000010000000000000003,0.500005,79.5,0,81.91,0.01,86.99,0.03,0,0,0,6,0
656,SPY260731C00656000,SPY260731P00656000,132,449,3,3,0.000010000000000000003,0.500005,78.61,0,80.85,0.01,86.55,0.01,0,0,0,6,0
657,SPY260731C00657000,SPY260731P00657000,167,387,1,282,0.9147957739257813,0.51562984375,77.56,0,80.83,0.01,85.18,0.01,6689,-15502,-8813,283,1.5
658,SPY260731C00658000,SPY260731P00658000,77,315,4,339,0.9609378906249999,0.507817421875,76.68,0,80.13,0.01,80.68,0.01,4118,-16845,-12727,343,2.06
659,SPY260731C00659000,SPY260731P00659000,193,1252,4,813,0.000010000000000000003,0.500005,75.61,0,77.91,0.01,79.77,0.01,0,0,0,817,0
660,SPY260731C00660000,SPY260731P00660000,484,6237,27,45,0.8969736865234373,0.500005,74.6,0,77.89,0.01,75.93,0.01,22398,-288632,-266234,72,1.69
661,SPY260731C00661000,SPY260731P00661000,289,658,2,380,0.000010000000000000003,0.49219257812500006,73.51,0,75.92,0.01,75.22,0.02,0,0,0,382,0
662,SPY260731C00662000,SPY260731P00662000,162,999,2,1001,0.000010000000000000003,0.48438015625,72.51,0,74.92,0.01,74.31,0.02,0,0,0,1003,0
663,SPY260731C00663000,SPY260731P00663000,160,1112,2,60,0.8203142968749999,0.476567734375,71.85,0,74.66,0.01,76.85,0.01,5955,-41388,-35433,62,1.26
664,SPY260731C00664000,SPY260731P00664000,327,2053,4,1101,0.000010000000000000003,0.4687553125,70.51,0,72.92,0.01,73.1,0.02,0,0,0,1105,0
665,SPY260731C00665000,SPY260731P00665000,570,4898,6,20,0.000010000000000000003,0.4687553125,69.71,0,71.92,0.01,71.05,0.01,0,0,0,26,0
666,SPY260731C00666000,SPY260731P00666000,254,1321,1,259,0.000010000000000000003,0.46094289062500005,68.71,0,70.82,0.01,72.76,0.02,0,0,0,260,0
667,SPY260731C00667000,SPY260731P00667000,468,418,1,110,0.000010000000000000003,0.45313046875,67.6,0,69.92,0.01,72.72,0.03,0,0,0,111,0
668,SPY260731C00668000,SPY260731P00668000,40,954,3,1,0.7763694238281251,0.445318046875,66.68,0,69.68,0.01,73.62,0.01,1727,-41195,-39468,4,1.38
669,SPY260731C00669000,SPY260731P00669000,167,1057,51,345,1.0876510461425783,0.437505625,69.68,0,72.56,0.01,83.62,0.02,29010,-183612,-154602,396,6.93
670,SPY260731C00670000,SPY260731P00670000,819,9466,21,1536,0.000010000000000000003,0.437505625,64.71,0,66.92,0.01,66.6,0.01,0,0,0,1557,0
671,SPY260731C00671000,SPY260731P00671000,148,673,1,87,0.000010000000000000003,0.42969320312500003,63.52,0,65.92,0.01,68.77,0.02,0,0,0,88,0
672,SPY260731C00672000,SPY260731P00672000,68,559,1,246,0.729494892578125,0.42188078125,62.47,0,65.64,0.01,74.74,0.01,3128,-25718,-22590,247,1.39
673,SPY260731C00673000,SPY260731P00673000,267,1198,3,225,0.000010000000000000003,0.445318046875,61.71,0.01,63.63,0.02,70.27,0.01,0,0,0,228,0
674,SPY260731C00674000,SPY260731P00674000,382,1276,1,22,0.000010000000000000003,0.437505625,60.62,0.01,62.63,0.02,66.76,0.01,0,0,0,23,0
675,SPY260731C00675000,SPY260731P00675000,639,6948,4,26,0.000010000000000000003,0.42969320312500003,59.61,0.01,61.64,0.02,56.9,0.01,0,0,0,30,0
676,SPY260731C00676000,SPY260731P00676000,88,733,1,100,0.6828644995117189,0.42578699218750005,58.59,0.01,61.6,0.02,53.27,0.01,5212,-43410,-38198,101,1.72
677,SPY260731C00677000,SPY260731P00677000,49,576,5,2,0.6813996704101564,0.41797457031249996,57.86,0.01,60.64,0.02,58.6,0.01,3125,-36732,-33607,7,1.83
678,SPY260731C00678000,SPY260731P00678000,133,686,1,18,0.000010000000000000003,0.4101621484375,56.63,0.01,58.62,0.02,60.09,0.03,0,0,0,19,0
679,SPY260731C00679000,SPY260731P00679000,268,929,1,15,0.000010000000000000003,0.4062559375,55.72,0.01,57.64,0.02,59.16,0.02,0,0,0,16,0
680,SPY260731C00680000,SPY260731P00680000,617,11378,9,26,0.000010000000000000003,0.398443515625,54.61,0.01,56.64,0.02,49.13,0.01,0,0,0,35,0
681,SPY260731C00681000,SPY260731P00681000,486,22081,2,1,0.000010000000000000003,0.39063109375,53.63,0.01,55.64,0.02,53.97,0.01,0,0,0,3,0
682,SPY260731C00682000,SPY260731P00682000,390,16176,6,4,0.000010000000000000003,0.38672488281249995,52.72,0.01,54.64,0.02,56.32,0.01,0,0,0,10,0
683,SPY260731C00683000,SPY260731P00683000,285,659,4,16,0.000010000000000000003,0.3789124609375,51.72,0.01,53.64,0.02,46.81,0.01,0,0,0,20,0
684,SPY260731C00684000,SPY260731P00684000,235,1259,10,4,0.000010000000000000003,0.3711000390625,50.72,0.01,52.65,0.02,57.3,0.01,0,0,0,14,0
685,SPY260731C00685000,SPY260731P00685000,612,4352,1,27,0.000010000000000000003,0.3632876171875,49.63,0.01,51.65,0.02,53,0.02,0,0,0,28,0
686,SPY260731C00686000,SPY260731P00686000,158,1361,1,20,0.000010000000000000003,0.35938140625,48.62,0.01,50.65,0.02,47.6,0.02,0,0,0,21,0
687,SPY260731C00687000,SPY260731P00687000,114,1749,1,45,0.000010000000000000003,0.35156898437499995,47.64,0.01,49.65,0.02,46.68,0.01,0,0,0,46,0
688,SPY260731C00688000,SPY260731P00688000,96,768,3,136,0.6108437353515627,0.35938140625,46.6,0.02,49.86,0.03,51.49,0.02,12334,-98672,-86338,139,3.26
689,SPY260731C00689000,SPY260731P00689000,193,1209,1,452,0.5737347314453125,0.35352208984374994,45.7,0.02,48.69,0.03,46.67,0.02,21823,-136702,-114879,453,2.74
690,SPY260731C00690000,SPY260731P00690000,1078,7699,51,413,0.5903361279296876,0.34766277343749996,44.87,0.02,47.86,0.03,46.43,0.01,151183,-1079740,-928557,464,3.44
691,SPY260731C00691000,SPY260731P00691000,178,954,2,610,0.000010000000000000003,0.3398503515625,43.54,0.02,45.95,0.03,48.03,0.02,0,0,0,612,0
692,SPY260731C00692000,SPY260731P00692000,215,831,1,339,0.000010000000000000003,0.3320379296875,42.64,0.02,44.84,0.03,38.67,0.02,0,0,0,340,0
693,SPY260731C00693000,SPY260731P00693000,256,1279,4,55,0.000010000000000000003,0.32617861328125,41.54,0.02,43.84,0.03,45.3,0.02,0,0,0,59,0
694,SPY260731C00694000,SPY260731P00694000,119,1514,6,25,0.000010000000000000003,0.32031929687499994,40.88,0.02,42.92,0.03,45.35,0.02,0,0,0,31,0
695,SPY260731C00695000,SPY260731P00695000,1039,13191,2,341,0.5307664111328125,0.31250687499999996,39.63,0.02,42.8,0.03,43.31,0.03,168864,-2143880,-1975016,343,3.59
696,SPY260731C00696000,SPY260731P00696000,514,1029,3,50,0.12500875,0.31641308593749995,38.54,0.03,40.96,0.04,46.2,0.02,42,-84,-42,53,0
697,SPY260731C00697000,SPY260731P00697000,211,1689,13,256,0.000010000000000000003,0.3086006640625,37.88,0.03,39.73,0.04,39,0.03,0,0,0,269,0
698,SPY260731C00698000,SPY260731P00698000,137,1881,1,230,0.000010000000000000003,0.30274134765625,36.64,0.03,38.88,0.04,44.41,0.03,0,0,0,231,0
699,SPY260731C00699000,SPY260731P00699000,359,3317,2,446,0.000010000000000000003,0.29492892578124996,35.55,0.03,37.85,0.04,36.84,0.03,0,0,0,448,0
700,SPY260731C00700000,SPY260731P00700000,6544,43398,101,5779,0.45117736328125,0.295905478515625,34.64,0.04,37.6,0.05,36,0.03,1247198,-8271075,-7023877,5880,3.73
701,SPY260731C00701000,SPY260731P00701000,337,2281,5,368,0.000010000000000000003,0.2890696093749999,33.66,0.04,35.89,0.05,32.41,0.05,0,0,0,373,0
702,SPY260731C00702000,SPY260731P00702000,356,6366,1,1395,0.23438265625,0.28125718749999995,32.75,0.04,34.97,0.05,36.61,0.05,5470,-97813,-92343,1396,0.21
703,SPY260731C00703000,SPY260731P00703000,237,11194,2,948,0.42578699218750005,0.28125718749999995,31.8,0.05,34.63,0.06,35.38,0.05,57651,-2722977,-2665326,950,4.5
704,SPY260731C00704000,SPY260731P00704000,215,8701,2,142,0.4348201049804688,0.26758544921875,30.9,0.04,33.77,0.05,32.2,0.04,60630,-2453681,-2393051,144,5.18
705,SPY260731C00705000,SPY260731P00705000,917,18225,6,1114,0.000010000000000000003,0.26563234375,29.91,0.05,31.7,0.06,30.96,0.06,0,-1,-1,1120,0
706,SPY260731C00706000,SPY260731P00706000,400,7703,25,1025,0.000010000000000000003,0.26367923828125,28.88,0.06,30.71,0.07,30.82,0.07,0,-1,-1,1050,0
707,SPY260731C00707000,SPY260731P00707000,263,6013,2,184,0.000010000000000000003,0.256843369140625,27.77,0.06,29.7,0.07,23.9,0.06,0,-1,-1,186,0
708,SPY260731C00708000,SPY260731P00708000,384,2634,1,594,0.000010000000000000003,0.257819921875,26.54,0.08,28.71,0.09,27.01,0.09,0,-2,-2,595,0
709,SPY260731C00709000,SPY260731P00709000,157,11052,5,374,0.000010000000000000003,0.25440198730468755,25.93,0.09,27.72,0.1,27.36,0.1,0,-15,-15,379,0
710,SPY260731C00710000,SPY260731P00710000,1193,35028,18,5677,0.000010000000000000003,0.2500075,24.92,0.1,26.51,0.11,25.78,0.1,3,-87,-84,5695,0
711,SPY260731C00711000,SPY260731P00711000,391,5593,5,1353,0.000010000000000000003,0.2456130126953125,23.94,0.11,25.76,0.12,24.71,0.11,2,-26,-24,1358,0
712,SPY260731C00712000,SPY260731P00712000,363,16640,1,12973,0.000010000000000000003,0.24024197265624997,22.97,0.12,24.82,0.13,26.01,0.14,3,-132,-129,12974,0
713,SPY260731C00713000,SPY260731P00713000,390,2331,12,1174,0.000010000000000000003,0.23242955078125,21.84,0.12,23.58,0.13,23.18,0.16,4,-24,-20,1186,0
714,SPY260731C00714000,SPY260731P00714000,455,14371,11,1947,0.000010000000000000003,0.23194127441406248,21.5,0.15,22.62,0.16,24.94,0.15,14,-451,-437,1958,0
715,SPY260731C00715000,SPY260731P00715000,790,55829,14,20406,0.000010000000000000003,0.2304764453125,20.05,0.18,21.69,0.19,20.74,0.17,66,-4649,-4583,20420,0
716,SPY260731C00716000,SPY260731P00716000,542,17708,10,3390,0.000010000000000000003,0.2260819580078125,19.09,0.2,20.71,0.21,21.62,0.2,88,-2879,-2791,3400,0
717,SPY260731C00717000,SPY260731P00717000,625,5017,7,2994,0.000010000000000000003,0.22315229980468748,18.15,0.23,19.74,0.24,18.57,0.25,229,-1837,-1608,3001,0
718,SPY260731C00718000,SPY260731P00718000,176,11799,23,3674,0.000010000000000000003,0.2224198852539062,18.29,0.28,18.79,0.29,19.21,0.27,173,-11626,-11453,3697,0.01
719,SPY260731C00719000,SPY260731P00719000,1161,13618,62,20543,0.12696185546875,0.2192460888671875,16.63,0.32,17.97,0.33,17.07,0.31,344142,-4036628,-3692486,20605,2.69
720,SPY260731C00720000,SPY260731P00720000,3573,56927,291,17868,0.16846534667968754,0.21631643066406248,16.83,0.37,17.07,0.38,16.99,0.38,2605669,-41514952,-38909283,18159,7.34
721,SPY260731C00721000,SPY260731P00721000,659,3904,27,7307,0.000010000000000000003,0.21143366699218746,15.49,0.41,15.73,0.42,15.1,0.41,5624,-33319,-27695,7334,0.05
722,SPY260731C00722000,SPY260731P00722000,454,7885,35,9759,0.10743080078125,0.213875048828125,14.92,0.52,14.97,0.53,14.84,0.53,292997,-5088722,-4795725,9794,5.43
723,SPY260731C00723000,SPY260731P00723000,307,3478,30,13790,0.000010000000000000003,0.20508607421874997,13.89,0.54,13.94,0.55,13.65,0.55,11296,-127974,-116678,13820,0.2
724,SPY260731C00724000,SPY260731P00724000,272,19672,124,6046,0.13233289550781252,0.20752745605468748,13.02,0.68,13.06,0.69,12.12,0.72,433112,-31324169,-30891057,6170,14.16
725,SPY260731C00725000,SPY260731P00725000,2024,46882,351,19546,0.16797707031250003,0.20459779785156246,12.31,0.78,12.36,0.79,12.09,0.8,5195737,-120349073,-115153336,19897,25.03
726,SPY260731C00726000,SPY260731P00726000,612,11316,53,18729,0.148446015625,0.198250205078125,11.23,0.85,11.28,0.86,11.18,0.86,1760400,-32550132,-30789732,18782,26.1
727,SPY260731C00727000,SPY260731P00727000,352,4392,148,11678,0.1506432592773438,0.1977619287109375,10.35,1.01,10.4,1.02,9.6,1.04,1287002,-16058271,-14771269,11826,33.34
728,SPY260731C00728000,SPY260731P00728000,667,4463,390,11284,0.15845568115234376,0.1958088232421875,9.58,1.17,9.62,1.18,9.45,1.2,3044876,-20373738,-17328862,11674,42.32
729,SPY260731C00729000,SPY260731P00729000,642,6129,458,11685,0.14722532470703126,0.19117019775390626,8.58,1.31,8.63,1.32,8.59,1.36,3445811,-32896228,-29450417,12143,47.53
730,SPY260731C00730000,SPY260731P00730000,3672,30701,1248,30478,0.16858741577148442,0.18665364135742188,8.09,1.47,8.14,1.48,7.71,1.5,23576641,-197120491,-173543850,31726,59.69
731,SPY260731C00731000,SPY260731P00731000,1307,2943,1181,13398,0.15515981567382814,0.18531088134765622,7.12,1.71,7.15,1.72,7.15,1.84,9716193,-21878162,-12161969,14579,66.24
732,SPY260731C00732000,SPY260731P00732000,4093,3319,1667,15490,0.15284050292968754,0.17816983947753906,6.32,1.87,6.37,1.88,6.27,1.89,34938780,-28331740,6607040,17157,73.95
