strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
621,SPY260731C00621000,SPY260731P00621000,9,1078,5,4,0.86914193359375,0.51562984375,120.35,0,123.12,0.01,115.93,0.03,487,-58384,-57897,9,3.4
622,SPY260731C00622000,SPY260731P00622000,10,746,2,25,0.8398453515625,0.51562984375,119.23,0,122.06,0.01,118.09,0.05,506,-37734,-37228,27,3.11
623,SPY260731C00623000,SPY260731P00623000,94,950,1,1,0.8627943408203125,0.51562984375,118.35,0,121.18,0.01,132.06,0.07,5543,-56023,-50480,2,3.68
624,SPY260731C00624000,SPY260731P00624000,0,347,1,50,0.000010000000000000003,0.500005,0,0,0,0.01,74.94,0.01,0,0,0,51,0
625,SPY260731C00625000,SPY260731P00625000,610,4520,3,1011,0.737307314453125,0.5468795312500001,116.38,0.01,118.4,0.02,116.61,0.02,26521,-196516,-169995,1014,2.53
626,SPY260731C00626000,SPY260731P00626000,30,1490,29,529,0.7617211328125001,0.5429733203125001,115.06,0.01,117.88,0.02,116.7,0.02,1530,-75974,-74444,558,3.02
627,SPY260731C00627000,SPY260731P00627000,10,1166,10,503,1.1001021557617188,0.5390671093750001,116,0.01,119.29,0.02,83.32,0.02,1521,-177352,-175831,513,11.3
628,SPY260731C00628000,SPY260731P00628000,0,298,1,125,0.000010000000000000003,0.5312546875,0,0.01,0,0.02,77.64,0.04,0,0,0,126,0
629,SPY260731C00629000,SPY260731P00629000,13,382,46,5,0.000010000000000000003,0.5312546875,109.32,0.01,112.64,0.02,124.61,0.02,0,0,0,51,0
630,SPY260731C00630000,SPY260731P00630000,789,152470,21,3,0.6679720703125002,0.523442265625,111.29,0.01,113.32,0.02,109.92,0.02,29142,-5631623,-5602481,24,1.99
631,SPY260731C00631000,SPY260731P00631000,11,2311,6,1,0.7553735400390625,0.5195360546875,109.96,0.01,113.14,0.02,116.38,0.03,662,-139182,-138520,7,3.48
632,SPY260731C00632000,SPY260731P00632000,10,1815,5,16,1.102299410400391,0.51562984375,111.56,0.01,114.63,0.02,112.21,0.03,1759,-319319,-317560,21,12.9
633,SPY260731C00633000,SPY260731P00633000,6,445,3,21,0.735354208984375,0.507817421875,107.94,0.01,111.11,0.02,104.21,0.03,353,-26205,-25852,24,3.32
634,SPY260731C00634000,SPY260731P00634000,0,877,125,5,0.000010000000000000003,0.507817421875,0,0.01,0,0.02,125.47,0.03,0,0,0,130,0
635,SPY260731C00635000,SPY260731P00635000,40,879,13,2,0.710940390625,0.500005,105.8,0.01,109.17,0.02,104.5,0.02,2293,-50379,-48086,15,3.15
636,SPY260731C00636000,SPY260731P00636000,15,493,1,139,0.6826203613281252,0.507817421875,105.01,0.01,107.83,0.02,117.5,0.02,829,-27239,-26410,140,2.98
637,SPY260731C00637000,SPY260731P00637000,702,881,1,1000,1.071049566650391,0.5039112109375,106.56,0.01,109.87,0.02,67.16,0.01,137232,-172224,-34992,1001,13.96
638,SPY260731C00638000,SPY260731P00638000,566,302,1,2080,0.6391637646484375,0.500005,103.34,0.01,105.34,0.02,103.83,0.02,27294,-14563,12731,2081,2.49
639,SPY260731C00639000,SPY260731P00639000,21,506,20,2441,0.7514673291015624,0.49609878906250005,102.35,0.01,105.14,0.02,104.72,0.01,1812,-43658,-41846,2461,4.88
640,SPY260731C00640000,SPY260731P00640000,322,2915,1,1252,0.6210975390625001,0.48828636718750007,101.32,0.01,103.33,0.02,96.92,0.02,15124,-136912,-121788,1253,2.36
641,SPY260731C00641000,SPY260731P00641000,92,264,2,541,0.000010000000000000003,0.48438015625,97.35,0.01,100.67,0.02,108.07,0.02,0,0,0,543,0
642,SPY260731C00642000,SPY260731P00642000,0,2896,50,1322,0.000010000000000000003,0.4804739453125,0,0.01,0,0.02,117.6,0.02,0,0,0,1372,0
643,SPY260731C00643000,SPY260731P00643000,104,3206,1,1760,0.6201209863281252,0.476567734375,98.4,0.01,100.33,0.02,95.48,0.02,5653,-174271,-168618,1761,2.7
644,SPY260731C00644000,SPY260731P00644000,100,2268,1,193,0.7150907397460937,0.4726615234375,97.33,0.01,100.13,0.02,109.56,0.04,9093,-206230,-197137,194,4.9
645,SPY260731C00645000,SPY260731P00645000,184,17627,20,2,0.6044961425781252,0.46484910156250003,96.38,0.01,98.33,0.02,94.56,0.03,9901,-948531,-938630,22,2.61
646,SPY260731C00646000,SPY260731P00646000,32,1211,1,1064,1.6224384112548826,0.46094289062500005,108.44,0.01,111.24,0.02,86.94,0.05,13223,-500414,-487191,1065,39.02
647,SPY260731C00647000,SPY260731P00647000,1218,435,2,3,0.57617611328125,0.45703667968750006,94.29,0.01,96.34,0.02,99.43,0.02,61358,-21914,39444,5,2.36
648,SPY260731C00648000,SPY260731P00648000,0,856,2,2,0.000010000000000000003,0.4687553125,0,0.02,0,0.03,111.8,0.03,0,0,0,4,0
649,SPY260731C00649000,SPY260731P00649000,11,747,2,1,0.6728548339843752,0.46484910156250003,92.27,0.02,95.1,0.03,90.96,0.04,1104,-74938,-73834,3,5.17
650,SPY260731C00650000,SPY260731P00650000,1309,9159,4,5,0.5498091894531252,0.46094289062500005,91.25,0.02,93.34,0.03,91.64,0.02,72631,-508192,-435561,9,2.54
651,SPY260731C00651000,SPY260731P00651000,18,2997,1,100,0.5942423388671876,0.45508357421875,89.66,0.02,93.19,0.03,98.51,0.02,1350,-224718,-223368,101,3.57
652,SPY260731C00652000,SPY260731P00652000,0,893,1,100,0.000010000000000000003,0.44922425781249997,0,0.02,0,0.03,103.59,0.03,0,0,0,101,0
653,SPY260731C00653000,SPY260731P00653000,46,476,2,100,1.5730001818847654,0.445318046875,101.79,0.02,105.14,0.03,91.66,0.03,21235,-219732,-198497,102,42.23
654,SPY260731C00654000,SPY260731P00654000,153,307,1,219,1.5300316467285153,0.4414118359375,100.54,0.02,103.04,0.03,77.74,0.02,70782,-142027,-71245,220,41.34
655,SPY260731C00655000,SPY260731P00655000,236,3252,18,80,0.5390671093750001,0.437505625,86.3,0.02,88.37,0.03,85.53,0.03,15805,-217794,-201989,98,2.96
656,SPY260731C00656000,SPY260731P00656000,132,359,3,25,0.5459029785156251,0.43164630859375,85.39,0.02,87.35,0.03,86.55,0.03,9636,-26206,-16570,28,3.23
657,SPY260731C00657000,SPY260731P00657000,167,328,1,95,0.5385788330078126,0.42578699218750005,84.38,0.02,86.35,0.03,88.92,0.03,12197,-23955,-11758,96,3.19
658,SPY260731C00658000,SPY260731P00658000,75,263,5,3,0.6152382226562501,0.42188078125,83.28,0.02,86.1,0.03,79.19,0.04,8704,-30521,-21817,8,5.46
659,SPY260731C00659000,SPY260731P00659000,192,1068,3,33,0.5039112109375,0.41797457031249996,82.26,0.02,84.35,0.03,96.11,0.04,12628,-70245,-57617,36,2.75
660,SPY260731C00660000,SPY260731P00660000,484,6225,1,5,0.5356491748046875,0.41211525390625,81.47,0.02,83.35,0.03,79.46,0.04,40762,-524261,-483499,6,3.62
661,SPY260731C00661000,SPY260731P00661000,287,478,3,196,0.6940948559570312,0.41992767578125,80.27,0.03,82.35,0.04,84.44,0.04,54513,-90792,-36279,199,9.59
662,SPY260731C00662000,SPY260731P00662000,160,427,1,300,0.6950714086914063,0.414068359375,79.1,0.03,81.42,0.04,76.41,0.04,31683,-84553,-52870,301,9.96
663,SPY260731C00663000,SPY260731P00663000,162,388,2,203,0.6794465649414063,0.4101621484375,78.33,0.03,80.35,0.04,76.85,0.03,31874,-76340,-44466,205,9.72
664,SPY260731C00664000,SPY260731P00664000,327,1084,4,9,0.5039112109375,0.40430283203125,77.41,0.03,79.36,0.04,73.1,0.04,30153,-99958,-69805,13,3.8
665,SPY260731C00665000,SPY260731P00665000,570,4558,3,121,0.6684603466796877,0.40039662109375,76.3,0.03,78.38,0.04,74.83,0.03,117747,-941564,-823817,124,10.01
666,SPY260731C00666000,SPY260731P00666000,253,852,2,3,0.6599155102539063,0.39453730468750003,75.28,0.03,77.37,0.04,76.28,0.04,52850,-177977,-125127,5,9.98
667,SPY260731C00667000,SPY260731P00667000,468,413,1,41,0.6538120556640626,0.39063109375,74.3,0.03,76.38,0.04,72.72,0.11,100381,-88584,11797,42,10.15
668,SPY260731C00668000,SPY260731P00668000,40,413,1,554,0.5730023168945313,0.38477177734374995,73.42,0.03,76.23,0.04,83.95,0.05,6522,-67344,-60822,555,7.08
669,SPY260731C00669000,SPY260731P00669000,167,548,51,479,0.805666005859375,0.38086556640624997,74.84,0.03,77.72,0.04,83.62,0.05,57917,-190052,-132135,530,18.65
670,SPY260731C00670000,SPY260731P00670000,814,10137,10,122,0.63086306640625,0.38477177734374995,71.42,0.04,73.37,0.05,70.04,0.04,190206,-2368698,-2178492,132,10.76
671,SPY260731C00671000,SPY260731P00671000,148,596,1,130,0.6245154736328126,0.3789124609375,70.44,0.04,72.38,0.05,68.77,0.04,35295,-142136,-106841,131,10.85
672,SPY260731C00672000,SPY260731P00672000,68,456,1,4,0.6723665576171877,0.37500625,69.12,0.04,71.93,0.05,74.74,0.06,19739,-132365,-112626,5,13.78
673,SPY260731C00673000,SPY260731P00673000,267,159,3,998,0.6098671826171876,0.36914693359375,68.4,0.04,70.38,0.05,70.27,0.04,66393,-39538,26855,1001,11.04
674,SPY260731C00674000,SPY260731P00674000,382,312,1,969,0.6025430371093752,0.36426416992187505,67.44,0.04,69.38,0.05,66.76,0.05,97048,-79264,17784,970,11.13
675,SPY260731C00675000,SPY260731P00675000,643,7052,4,102,0.5952188916015625,0.35938140625,66.42,0.04,68.38,0.05,62.33,0.05,166955,-1831056,-1664101,106,11.24
676,SPY260731C00676000,SPY260731P00676000,87,702,1,33,0.6586948193359375,0.3544986425781249,65.01,0.04,68.13,0.05,62.34,0.05,28813,-232490,-203677,34,15.21
677,SPY260731C00677000,SPY260731P00677000,49,580,1,7,0.6590610266113281,0.35742830078125,63.71,0.05,67.23,0.06,61.64,0.06,17319,-205003,-187684,8,16.29
678,SPY260731C00678000,SPY260731P00678000,134,692,2,24,0.5722699023437501,0.35156898437499995,63.4,0.05,65.37,0.06,60.87,0.05,38018,-196333,-158315,26,11.88
679,SPY260731C00679000,SPY260731P00679000,268,925,1,7,0.5668988623046876,0.34668622070312494,62.32,0.05,64.39,0.06,75.38,0.05,78388,-270556,-192168,8,12.11
680,SPY260731C00680000,SPY260731P00680000,626,11684,1,231,0.5617719604492188,0.34180345703125,61.41,0.05,63.41,0.06,60.29,0.06,189015,-3527885,-3338870,232,12.37
681,SPY260731C00681000,SPY260731P00681000,483,21768,4,1,0.5522505712890625,0.335944140625,60.3,0.05,62.39,0.06,60.86,0.05,147776,-6660021,-6512245,5,12.32
682,SPY260731C00682000,SPY260731P00682000,390,16019,1,2,0.5449264257812501,0.33789724609375,59.41,0.06,61.39,0.07,56.23,0.09,125348,-5148595,-5023247,3,12.86
683,SPY260731C00683000,SPY260731P00683000,288,688,1,21,0.5415084912109377,0.3320379296875,58.44,0.06,60.43,0.07,59.46,0.08,95943,-229196,-133253,22,13.19
684,SPY260731C00684000,SPY260731P00684000,235,1299,16,57,0.5330857238769531,0.327155166015625,57.5,0.06,59.42,0.07,59.4,0.08,80046,-442469,-362423,73,13.28
685,SPY260731C00685000,SPY260731P00685000,617,4683,1,29,0.5256395092773438,0.32227240234374993,56.3,0.06,58.42,0.07,54.4,0.07,215733,-1637406,-1421673,30,13.44
686,SPY260731C00686000,SPY260731P00686000,160,1298,28,50,0.5163622583007812,0.31641308593749995,55.39,0.06,57.4,0.07,58.31,0.06,56878,-461426,-404548,78,13.42
687,SPY260731C00687000,SPY260731P00687000,115,1711,3,112,0.5097705273437501,0.317389638671875,54.51,0.07,56.41,0.08,51.2,0.07,43032,-640242,-597210,115,14.03
688,SPY260731C00688000,SPY260731P00688000,96,704,1,57,0.5737347314453125,0.31153032226562494,53.1,0.07,56.27,0.08,50.29,0.07,45807,-335918,-290111,58,19.15
689,SPY260731C00689000,SPY260731P00689000,194,996,2,62,0.4978077563476563,0.30664755859375,52.5,0.07,54.44,0.08,50.9,0.08,77335,-397040,-319705,64,14.54
690,SPY260731C00690000,SPY260731P00690000,1079,7871,7,118,0.4892629199218751,0.305671005859375,51.52,0.08,53.43,0.09,48.29,0.08,447255,-3262599,-2815344,125,14.94
691,SPY260731C00691000,SPY260731P00691000,189,885,3,117,0.48279325805664064,0.3007882421875,50.49,0.08,52.44,0.09,48.93,0.09,80988,-379231,-298243,120,15.22
692,SPY260731C00692000,SPY260731P00692000,216,810,29,33,0.47437049072265625,0.29492892578124996,49.44,0.08,51.43,0.09,53.59,0.11,94756,-355335,-260579,62,15.3
693,SPY260731C00693000,SPY260731P00693000,259,973,1,272,0.4694877270507813,0.29004616210937495,48.53,0.08,50.46,0.09,45.01,0.09,118284,-444363,-326079,273,15.72
694,SPY260731C00694000,SPY260731P00694000,119,1624,6,66,0.46191944335937507,0.2885813330078124,47.56,0.09,49.46,0.1,45.35,0.09,56762,-774631,-717869,72,16.23
695,SPY260731C00695000,SPY260731P00695000,1043,13582,16,226,0.4578911633300782,0.28321029296874994,46.38,0.09,48.5,0.1,42.63,0.09,519277,-6762048,-6242771,242,16.73
696,SPY260731C00696000,SPY260731P00696000,514,1246,2,20,0.44605046142578125,0.28125718749999995,45.57,0.1,47.45,0.11,44.18,0.11,263233,-638110,-374877,22,16.88
697,SPY260731C00697000,SPY260731P00697000,211,1757,2,124,0.43921459228515625,0.27637442382812494,44.38,0.1,46.46,0.11,42.81,0.1,112051,-933049,-820998,126,17.23
698,SPY260731C00698000,SPY260731P00698000,138,1023,1,41,0.43164630859375,0.2739330419921875,43.43,0.11,45.46,0.12,44.41,0.1,76510,-567175,-490665,42,17.73
699,SPY260731C00699000,SPY260731P00699000,359,2359,1,229,0.4282283740234375,0.26856200195312496,42.57,0.11,44.51,0.12,41.81,0.12,208837,-1372276,-1163439,230,18.37
700,SPY260731C00700000,SPY260731P00700000,6654,45316,103,776,0.33350275878906255,0.2661206201171875,42.52,0.12,42.64,0.13,41.89,0.12,2758987,-18789639,-16030652,879,11.27
701,SPY260731C00701000,SPY260731P00701000,340,1986,10,64,0.4167538793945312,0.26319096191406255,40.6,0.13,42.56,0.14,40.94,0.14,218716,-1277559,-1058843,74,19.83
702,SPY260731C00702000,SPY260731P00702000,356,5931,10,183,0.4066221447753906,0.2602613037109375,39.54,0.14,41.53,0.15,38.42,0.13,237440,-3955772,-3718332,193,20.16
703,SPY260731C00703000,SPY260731P00703000,240,11553,4,145,0.3973448937988281,0.2573316455078125,38.47,0.15,40.51,0.16,35.03,0.15,166594,-8019442,-7852848,149,20.6
704,SPY260731C00704000,SPY260731P00704000,217,8762,6,413,0.389654541015625,0.25391371093750004,37.42,0.16,39.51,0.17,35.17,0.17,157492,-6359211,-6201719,419,21.17
705,SPY260731C00705000,SPY260731P00705000,973,20046,15,489,0.3314275842285156,0.25049577636718745,36.62,0.17,37.92,0.18,37.65,0.18,609390,-12554819,-11945429,504,16.52
706,SPY260731C00706000,SPY260731P00706000,412,7553,8,364,0.34180345703125,0.249030947265625,35.63,0.19,37.11,0.2,32.24,0.17,294291,-5395103,-5100812,372,19.13
707,SPY260731C00707000,SPY260731P00707000,262,5922,8,249,0.372076591796875,0.245124736328125,34.44,0.2,36.59,0.21,35.15,0.2,223455,-5050772,-4827317,257,23.86
708,SPY260731C00708000,SPY260731P00708000,393,3020,19,506,0.3654848608398438,0.24097438720703124,33.48,0.21,35.61,0.22,34.38,0.23,352224,-2706656,-2354432,525,24.64
709,SPY260731C00709000,SPY260731P00709000,157,7796,4,3713,0.3575503698730469,0.24024197265624997,32.7,0.24,34.61,0.25,32.26,0.24,148916,-7394594,-7245678,3717,25.7
710,SPY260731C00710000,SPY260731P00710000,1234,35465,28,8639,0.35095863891601553,0.23902128173828124,31.54,0.27,33.63,0.28,32.4,0.25,1242614,-35712567,-34469953,8667,26.93
711,SPY260731C00711000,SPY260731P00711000,397,2389,2,656,0.3455875988769531,0.2329178271484375,30.65,0.27,32.67,0.28,29.67,0.3,420538,-2530645,-2110107,658,27.78
712,SPY260731C00712000,SPY260731P00712000,363,6266,1,1751,0.33814138427734375,0.229499892578125,29.7,0.29,31.68,0.3,30.4,0.32,405657,-7002340,-6596683,1752,28.75
713,SPY260731C00713000,SPY260731P00713000,388,3536,13,388,0.33447931152343746,0.22754678710937498,28.62,0.32,30.75,0.33,27.59,0.32,464036,-4228950,-3764914,401,30.47
714,SPY260731C00714000,SPY260731P00714000,431,13111,256,859,0.32617861328125,0.2260819580078125,27.73,0.36,29.75,0.37,24.58,0.36,546314,-16618835,-16072521,1115,31.73
715,SPY260731C00715000,SPY260731P00715000,769,67653,13,4002,0.32031929687499994,0.22657023437499998,27.93,0.41,28.79,0.43,25.71,0.41,1044170,-91861160,-90816990,4015,33.66
716,SPY260731C00716000,SPY260731P00716000,540,18646,180,5862,0.3149482568359374,0.22217574707031246,26.07,0.44,27.84,0.45,22.11,0.47,778323,-26875199,-26096876,6042,35.09
717,SPY260731C00717000,SPY260731P00717000,634,5279,22,2274,0.30823445678710937,0.21839160522460935,24.73,0.47,26.87,0.48,22.52,0.48,969630,-8073626,-7103996,2296,36.51
718,SPY260731C00718000,SPY260731P00718000,137,10516,348,15337,0.30371790039062496,0.21631643066406248,23.86,0.52,25.94,0.53,24.79,0.53,224141,-17204864,-16980723,15685,38.57
719,SPY260731C00719000,SPY260731P00719000,1169,2691,2,2160,0.29730927307128896,0.21826953613281247,22.87,0.62,24.98,0.63,20.13,0.59,2052629,-4725084,-2672455,2162,41.04
720,SPY260731C00720000,SPY260731P00720000,3600,66861,424,23348,0.27637442382812494,0.2135088415527344,22.82,0.65,23.76,0.66,22.5,0.63,6570131,-122023761,-115453630,23772,40.53
721,SPY260731C00721000,SPY260731P00721000,594,3690,138,897,0.28089098022460934,0.21094539062499998,21.04,0.71,23,0.72,19.55,0.71,1177018,-7311775,-6134757,1035,44.18
722,SPY260731C00722000,SPY260731P00722000,442,5748,44,1513,0.2553175054931641,0.20850400878906244,20.62,0.78,21.69,0.79,18.44,0.82,913206,-11875805,-10962599,1557,43.44
723,SPY260731C00723000,SPY260731P00723000,181,3469,136,1468,0.25098405273437496,0.20911435424804684,20.24,0.9,20.77,0.91,17.98,0.94,403702,-7737248,-7333546,1604,46.52
724,SPY260731C00724000,SPY260731P00724000,98,19384,158,1576,0.2406081799316406,0.20313296874999998,19.5,0.93,19.74,0.94,17.33,0.94,232658,-46018864,-45786206,1734,47.75
725,SPY260731C00725000,SPY260731P00725000,1989,49526,149,8328,0.233406103515625,0.20423159057617185,18.53,1.08,18.77,1.09,18,1.04,5087323,-126674091,-121586768,8477,50.74
726,SPY260731C00726000,SPY260731P00726000,318,2847,38,1096,0.23584748535156247,0.20215641601562498,17.78,1.19,18,1.2,16.77,1.19,878445,-7864567,-6986122,1134,54.85
727,SPY260731C00727000,SPY260731P00727000,108,3715,234,1626,0.23365024169921872,0.19690744506835936,16.9,1.25,17.15,1.26,14.84,1.24,320223,-11015083,-10694860,1860,57.87
728,SPY260731C00728000,SPY260731P00728000,486,3206,289,3415,0.2176591906738281,0.19336744140625,15.75,1.35,16.01,1.36,15.65,1.36,1545219,-10193356,-8648137,3704,59.24
