strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
654,SPY260731C00654000,SPY260731P00654000,153,207,1,100,1.5097070413208007,0.4062559375,100.54,0.05,103.04,0.06,77.74,0.06,80391,-108764,-28373,101,52.69
655,SPY260731C00655000,SPY260731P00655000,236,3251,18,24,0.6130409790039064,0.4023497265625,82.14,0.05,83.76,0.06,85.53,0.07,47892,-659736,-611844,42,10.79
656,SPY260731C00656000,SPY260731P00656000,132,315,3,27,0.6079140771484376,0.40430283203125,81.27,0.06,82.77,0.07,86.55,0.06,27964,-66731,-38767,30,11.22
657,SPY260731C00657000,SPY260731P00657000,167,324,1,2,0.5954630297851562,0.40039662109375,80.11,0.06,81.72,0.07,88.92,0.15,35336,-68555,-33219,3,11.03
658,SPY260731C00658000,SPY260731P00658000,75,266,5,1,0.5854533642578125,0.39453730468750003,78.97,0.06,82.41,0.07,86.61,0.04,15871,-56290,-40419,6,10.85
659,SPY260731C00659000,SPY260731P00659000,192,1057,3,12,0.6044961425781252,0.39063109375,78.37,0.06,79.91,0.07,96.11,0.08,45146,-248536,-203390,15,12.25
660,SPY260731C00660000,SPY260731P00660000,494,6411,2,216,0.5810588769531251,0.3857483300781249,77.16,0.06,78.76,0.07,83.79,0.06,111623,-1448611,-1336988,218,11.43
661,SPY260731C00661000,SPY260731P00661000,287,478,3,157,0.577152666015625,0.38086556640624997,76.2,0.06,77.78,0.07,84.44,0.11,66532,-110809,-44277,160,11.62
662,SPY260731C00662000,SPY260731P00662000,160,427,1,21,0.5515181567382813,0.37695935546875,75.02,0.06,76.62,0.07,76.41,0.12,35335,-94301,-58966,22,10.73
663,SPY260731C00663000,SPY260731P00663000,160,390,2,14,0.5629926513671876,0.37793590820312495,74.2,0.07,75.77,0.08,75.75,0.07,39144,-95413,-56269,16,12.05
664,SPY260731C00664000,SPY260731P00664000,330,878,4,202,0.5566450585937501,0.37305314453125,73.27,0.07,74.77,0.08,77.31,0.07,82215,-218743,-136528,206,12.12
665,SPY260731C00665000,SPY260731P00665000,573,4505,3,362,0.5351608984375,0.362311064453125,72.12,0.06,73.64,0.07,74.03,0.07,134713,-1059132,-924419,365,11.04
666,SPY260731C00666000,SPY260731P00666000,253,724,2,252,0.5700726586914062,0.3632876171875,71.35,0.07,73.02,0.08,76.28,0.08,71396,-204310,-132914,254,13.79
667,SPY260731C00667000,SPY260731P00667000,468,413,1,41,0.5644574804687501,0.358404853515625,70.53,0.07,72.03,0.08,72.72,0.11,135016,-119149,15867,42,13.94
668,SPY260731C00668000,SPY260731P00668000,40,414,1,4,0.5231981274414061,0.35938140625,69.45,0.08,71.95,0.09,83.95,0.08,10664,-110377,-99713,5,12.32
669,SPY260731C00669000,SPY260731P00669000,167,548,51,5,0.6403844555664062,0.3544986425781249,69.68,0.08,72.56,0.09,83.62,0.08,64669,-212208,-147539,56,20.17
670,SPY260731C00670000,SPY260731P00670000,817,10377,8,1064,0.5036670727539063,0.34961587890624996,67.03,0.08,68.64,0.09,70.07,0.09,220921,-2805989,-2585068,1072,12.08
671,SPY260731C00671000,SPY260731P00671000,148,591,1,18,0.5118457019042968,0.344733115234375,66,0.08,67.77,0.09,68.77,0.08,43087,-172057,-128970,19,13.05
672,SPY260731C00672000,SPY260731P00672000,68,455,1,56,0.5131884619140624,0.3398503515625,65.43,0.08,68.26,0.09,74.74,0.25,20776,-139013,-118237,57,13.64
673,SPY260731C00673000,SPY260731P00673000,267,159,3,1,0.48608912353515626,0.3398503515625,64.08,0.09,65.65,0.1,70.27,0.1,78656,-46840,31816,4,12.74
674,SPY260731C00674000,SPY260731P00674000,382,312,1,3,0.4797415307617187,0.334967587890625,63.05,0.09,64.65,0.1,66.76,0.12,114968,-93901,21067,4,12.83
675,SPY260731C00675000,SPY260731P00675000,654,7574,12,1376,0.47449255981445315,0.33008482421874996,62.27,0.09,63.66,0.1,62.66,0.1,202017,-2339563,-2137546,1388,13.01
676,SPY260731C00676000,SPY260731P00676000,87,436,1,276,0.6169471899414063,0.32959654785156245,61.12,0.1,64.55,0.11,65.38,0.09,42147,-211220,-169073,277,24
677,SPY260731C00677000,SPY260731P00677000,49,568,23,58,0.5741009387207032,0.32471378417968744,60.13,0.1,63.01,0.11,66.86,0.12,22513,-260964,-238451,81,21.62
678,SPY260731C00678000,SPY260731P00678000,134,714,2,4,0.45654840332031255,0.3198310205078124,59.1,0.1,60.67,0.11,60.87,0.11,45257,-241144,-195887,6,13.72
679,SPY260731C00679000,SPY260731P00679000,268,731,1,3,0.46533737792968755,0.31836619140624994,58.76,0.11,59.82,0.12,75.38,0.13,99260,-270744,-171484,4,15.19
680,SPY260731C00680000,SPY260731P00680000,629,11674,3,301,0.46252978881835943,0.3100654931640625,57.37,0.1,58.86,0.11,58.02,0.11,238898,-4433850,-4194952,304,15.36
681,SPY260731C00681000,SPY260731P00681000,485,21709,1,2,0.43848217773437503,0.3086006640625,56.24,0.11,57.68,0.12,57.7,0.1,179160,-8019357,-7840197,3,14.45
682,SPY260731C00682000,SPY260731P00682000,390,15993,1,57,0.44751529052734373,0.30713583496093744,55.23,0.12,56.84,0.13,57.58,0.11,158388,-6495138,-6336750,58,16.04
683,SPY260731C00683000,SPY260731P00683000,288,638,1,51,0.42676354492187507,0.305671005859375,54.15,0.13,55.69,0.14,59.46,0.16,115366,-255569,-140203,52,15.36
684,SPY260731C00684000,SPY260731P00684000,235,1306,16,12,0.4335994140625,0.3002999658203125,53.19,0.13,54.83,0.14,59.4,0.18,101267,-562785,-461518,28,16.55
685,SPY260731C00685000,SPY260731P00685000,619,4604,2,147,0.4157773266601562,0.29834686035156244,52.13,0.14,53.71,0.15,52.69,0.15,265769,-1976737,-1710968,149,16.05
686,SPY260731C00686000,SPY260731P00686000,160,1295,28,90,0.42310147216796873,0.29053443847656246,51.35,0.13,52.86,0.14,58.31,0.11,73455,-594530,-521075,118,17.15
687,SPY260731C00687000,SPY260731P00687000,118,1616,1,138,0.40381455566406255,0.2910227148437499,50.15,0.15,51.72,0.16,53.53,0.18,54238,-742778,-688540,139,16.72
688,SPY260731C00688000,SPY260731P00688000,96,704,3,66,0.5095263891601562,0.2885813330078124,49.45,0.16,52.28,0.17,54.18,0.19,62448,-457952,-395504,69,27.17
689,SPY260731C00689000,SPY260731P00689000,195,787,9,387,0.4067442138671875,0.28321029296874994,48.29,0.16,49.9,0.17,50.21,0.21,101241,-408598,-307357,396,18.75
690,SPY260731C00690000,SPY260731P00690000,1084,7794,5,373,0.41138283935546877,0.278327529296875,48.05,0.16,49.04,0.17,47.96,0.2,601909,-4327745,-3725836,378,20.05
691,SPY260731C00691000,SPY260731P00691000,188,886,1,15,0.3934386828613281,0.27539787109374997,46.32,0.17,47.9,0.18,49.24,0.24,104357,-491810,-387453,16,19.43
692,SPY260731C00692000,SPY260731P00692000,216,759,29,73,0.38843385009765624,0.27246821289062495,45.45,0.18,46.92,0.19,53.59,0.21,125214,-439989,-314775,102,20.05
693,SPY260731C00693000,SPY260731P00693000,259,1317,3,441,0.370123486328125,0.27149166015625,44.28,0.2,45.78,0.21,50.43,0.22,150936,-767501,-616565,444,19.57
694,SPY260731C00694000,SPY260731P00694000,119,1656,6,293,0.39453730468750003,0.2683178637695312,43.63,0.21,45.18,0.22,45.35,0.24,79597,-1107671,-1028074,299,23.21
695,SPY260731C00695000,SPY260731P00695000,1043,13618,1,487,0.3853821228027343,0.2668530346679688,42.48,0.23,44.15,0.24,43.01,0.26,723490,-9446296,-8722806,488,23.68
696,SPY260731C00696000,SPY260731P00696000,514,1251,2,32,0.3645083081054688,0.26319096191406255,41.4,0.24,42.96,0.25,44.18,0.26,354921,-863825,-508904,34,22.69
697,SPY260731C00697000,SPY260731P00697000,211,1657,2,197,0.35925933715820313,0.2612378564453125,40.42,0.26,41.98,0.27,42.81,0.28,152976,-1201336,-1048360,199,23.55
698,SPY260731C00698000,SPY260731P00698000,138,1107,4,228,0.3546207116699218,0.2590406127929688,39.27,0.28,41.01,0.29,44,0.33,105218,-844033,-738815,232,24.49
699,SPY260731C00699000,SPY260731P00699000,359,2588,1,272,0.3491276025390625,0.25489026367187506,38.55,0.29,40.03,0.3,39.97,0.33,285662,-2059311,-1773649,273,25.16
700,SPY260731C00700000,SPY260731P00700000,6641,43797,94,4059,0.34497725341796875,0.2524488818359375,39,0.31,39.07,0.32,39.12,0.31,5567625,-36718158,-31150533,4153,26.22
701,SPY260731C00701000,SPY260731P00701000,340,1535,10,604,0.3275213732910156,0.24951922363281248,37.25,0.33,37.92,0.34,40.94,0.4,288914,-1304361,-1015447,614,25.67
702,SPY260731C00702000,SPY260731P00702000,357,4772,3,1694,0.34168138793945313,0.24781025634765624,36.87,0.36,37.23,0.37,37.48,0.43,337098,-4505964,-4168866,1697,29.14
703,SPY260731C00703000,SPY260731P00703000,241,11553,4,713,0.33887379882812496,0.24585715087890625,36,0.39,36.3,0.4,35.03,0.54,240933,-11549779,-11308846,717,30.6
704,SPY260731C00704000,SPY260731P00704000,220,7904,5,1154,0.33289241333007813,0.24463645996093752,35.04,0.43,35.32,0.44,35.64,0.45,231571,-8319701,-8088130,1159,31.82
705,SPY260731C00705000,SPY260731P00705000,997,19682,89,956,0.32556826782226556,0.24073024902343748,34.04,0.44,34.32,0.46,33.97,0.49,1095874,-21633902,-20538028,1045,32.58
706,SPY260731C00706000,SPY260731P00706000,404,7161,1,423,0.3219061950683593,0.23804472900390622,33.09,0.48,33.38,0.49,34.73,0.63,469023,-8313549,-7844526,424,34.03
707,SPY260731C00707000,SPY260731P00707000,263,5738,2,489,0.32019722778320303,0.23584748535156247,32.18,0.52,32.48,0.53,31.74,0.54,324074,-7070485,-6746411,491,35.86
708,SPY260731C00708000,SPY260731P00708000,375,2791,21,663,0.3122017022705078,0.233406103515625,31.2,0.56,31.47,0.57,30.38,0.61,484555,-3606384,-3121829,684,36.9
709,SPY260731C00709000,SPY260731P00709000,157,2874,4,494,0.30689169677734374,0.23157506713867188,30.24,0.61,30.51,0.62,32.26,0.77,214168,-3920504,-3706336,498,38.45
710,SPY260731C00710000,SPY260731P00710000,1299,37152,65,3055,0.3020089331054688,0.22864540893554688,29.27,0.65,29.56,0.66,28.5,0.72,1869461,-53467439,-51597978,3120,39.97
711,SPY260731C00711000,SPY260731P00711000,405,2242,4,655,0.29492892578124996,0.2269364416503906,28.32,0.7,28.57,0.72,31.19,0.77,614370,-3401033,-2786663,659,41.44
712,SPY260731C00712000,SPY260731P00712000,364,3472,8,5270,0.29077857666015616,0.22412885253906245,27.38,0.76,27.64,0.77,26.82,0.8,583890,-5569415,-4985525,5278,43.23
713,SPY260731C00713000,SPY260731P00713000,396,3023,2,2017,0.287970987548828,0.2224198852539062,26.44,0.82,26.74,0.84,25.54,0.87,673764,-5143402,-4469638,2019,45.45
714,SPY260731C00714000,SPY260731P00714000,434,9968,3,3846,0.2858958129882812,0.22034471069335934,25.58,0.9,25.86,0.91,29.34,1,783013,-17984035,-17201022,3849,47.81
715,SPY260731C00715000,SPY260731P00715000,776,45170,68,34545,0.2788158056640625,0.21790332885742186,24.59,0.97,24.88,0.98,23.87,0.97,1477156,-85983434,-84506278,34613,49.49
716,SPY260731C00716000,SPY260731P00716000,540,18667,11,1732,0.2757030438232422,0.21680470703125,23.7,1.06,23.99,1.08,23.95,1.04,1089244,-37653562,-36564318,1743,52
717,SPY260731C00717000,SPY260731P00717000,620,4942,6,1406,0.2611157873535156,0.2142412561035156,22.54,1.14,22.85,1.16,24.19,1.13,1315353,-10484639,-9169286,1412,52.79
718,SPY260731C00718000,SPY260731P00718000,186,13278,8,14583,0.26569337829589845,0.2117998742675781,21.87,1.24,22.14,1.25,23.59,1.34,419335,-29935082,-29515747,14591,56.35
719,SPY260731C00719000,SPY260731P00719000,1169,2496,3,1910,0.2618482019042969,0.2124102197265625,20.98,1.39,21.25,1.41,20.65,1.37,2788244,-5953342,-3165098,1913,59.21
720,SPY260731C00720000,SPY260731P00720000,3622,57972,114,19973,0.2585523364257813,0.20813780151367184,20.09,1.47,20.38,1.48,19.7,1.45,9128785,-146110968,-136982183,20087,61.57
721,SPY260731C00721000,SPY260731P00721000,593,2927,2,1638,0.25379164184570313,0.2049640051269531,19.22,1.57,19.48,1.58,19.58,1.58,1579386,-7795724,-6216338,1640,63.95
722,SPY260731C00722000,SPY260731P00722000,434,3364,106,8474,0.2510450872802734,0.2036212451171875,18.37,1.71,18.64,1.73,18.76,1.78,1219547,-9452895,-8233348,8580,66.87
723,SPY260731C00723000,SPY260731P00723000,181,2281,41,3669,0.24719991088867188,0.20264469238281246,17.54,1.88,17.78,1.9,16.78,2,536043,-6755332,-6219289,3710,69.73
724,SPY260731C00724000,SPY260731P00724000,30,19078,159,3209,0.24451439086914065,0.19947089599609374,16.74,2.02,16.96,2.03,15.75,2.17,93590,-59517225,-59423635,3368,72.5
725,SPY260731C00725000,SPY260731P00725000,2026,49021,319,36584,0.23316196533203126,0.1974567559814453,15.64,2.18,15.91,2.2,15.24,2.2,6699316,-162096339,-155397023,36903,74.53
726,SPY260731C00726000,SPY260731P00726000,316,2911,11,864,0.23578645080566402,0.19489330505371094,15.04,2.35,15.26,2.37,15.63,2.53,1092163,-10061034,-8968871,875,77.91
