strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
440,SPY260717C00440000,SPY260717P00440000,51,2797,4,10,2.2607465356445307,1.46875265625,310.07,0,312.88,0.01,294.57,0.01,1479,-81128,-79649,14,4.9
445,SPY260717C00445000,SPY260717P00445000,15,1616,4,60,2.2773480566406246,1.4375028125,304.72,0,308,0.01,289.54,0.01,470,-50606,-50136,64,5.27
450,SPY260717C00450000,SPY260717P00450000,1174,5773,16,10,1.71875140625,1.40625296875,300.95,0,302.4,0.01,296.38,0.01,14820,-72877,-58057,26,1.79
455,,SPY260717P00455000,0,5749,0,10,0,1.3750031249999999,0,0,0,0.01,0,0.01,0,-30284,-30284,10,0.66
460,SPY260717C00460000,SPY260717P00460000,15,104585,1,10,2.090825085449218,1.3437532812499997,290.09,0,292.88,0.01,268.8,0.01,428,-2982578,-2982150,11,4.44
465,SPY260717C00465000,SPY260717P00465000,1,5226,1,9,2.0595751635742188,1.3125034374999998,284.65,0,287.9,0.01,264.02,0.01,29,-150748,-150719,10,4.41
470,SPY260717C00470000,SPY260717P00470000,3,2383,3,47,2.150395249023437,1.2812535937499998,279.7,0,283.22,0.01,280.68,0.01,105,-83449,-83344,50,5.45
475,SPY260717C00475000,SPY260717P00475000,8,2032,8,100,1.9775391748046878,1.2500037499999999,275.13,0,277.9,0.01,274.64,0.01,229,-58091,-57862,108,4.18
480,SPY260717C00480000,SPY260717P00480000,3,832,3,2,1.9228519482421875,1.2500037499999999,270.05,0,272.87,0.01,263.87,0.01,88,-24365,-24277,5,4.21
485,SPY260717C00485000,SPY260717P00485000,1,2695,1,19,1.9013676806640625,1.21875390625,265.13,0,267.91,0.01,265.3,0.01,30,-81160,-81130,20,4.26
490,SPY260717C00490000,SPY260717P00490000,25,104787,25,8,1.8662116064453125,1.1875040625,260.13,0,262.92,0.01,258.5,0.01,757,-3171031,-3170274,33,4.19
495,SPY260717C00495000,SPY260717P00495000,23,5259,1,11,1.958984580078125,1.15625421875,254.77,0,258.28,0.01,250.27,0.01,867,-198157,-197290,12,5.32
500,SPY260717C00500000,SPY260717P00500000,2055,12879,2,1,1.4570339648437498,1.125004375,250.98,0,252.44,0.01,255.57,0.01,28927,-181291,-152364,3,1.65
505,SPY260717C00505000,SPY260717P00505000,16,2697,2,6,1.736329443359375,1.09375453125,245.07,0,247.89,0.01,229.93,0.01,468,-78823,-78355,8,3.75
510,SPY260717C00510000,SPY260717P00510000,5,2586,2,126,1.741700510253906,1.0625046875000002,240.18,0,243,0.01,245.25,0.01,159,-82050,-81891,128,4.03
515,SPY260717C00515000,SPY260717P00515000,57,4262,1,4,1.67578287109375,1.0625046875000002,235.15,0,237.93,0.01,234.18,0.03,1817,-135887,-134070,5,3.96
520,SPY260717C00520000,SPY260717P00520000,9,15542,2,54,1.6381854028320313,1.0312548437500002,230.16,0,232.93,0.01,227.38,0.01,286,-494742,-494456,56,3.85
525,SPY260717C00525000,SPY260717P00525000,42,2874,1,21,1.6005879345703122,1.000005,225.16,0,227.93,0.01,225.66,0.01,1334,-91260,-89926,22,3.74
530,SPY260717C00530000,SPY260717P00530000,4,206020,1,3,1.5400413623046876,0.9687503125,220.05,0,222.87,0.01,222.3,0.01,120,-6189869,-6189749,4,3.42
535,SPY260717C00535000,SPY260717P00535000,1,2669,1,10,1.5302757861328122,0.937500625,214.73,0,217.94,0.01,202.93,0.01,32,-85022,-84990,11,3.56
540,SPY260717C00540000,SPY260717P00540000,2529,205469,1,2,1.2460975195312498,0.937500625,210.98,0,212.48,0.01,207.35,0.01,43846,-3562310,-3518464,3,1.72
545,SPY260717C00545000,SPY260717P00545000,10,1337,1,4,1.4931665966796874,0.9062509375,204.65,0,208.05,0.01,204.59,0.01,371,-49607,-49236,5,4.04
550,SPY260717C00550000,SPY260717P00550000,17,5023,1,11,1.423831005859375,0.87500125,199.78,0,202.95,0.01,198.94,0.01,584,-172456,-171872,12,3.58
555,SPY260717C00555000,SPY260717P00555000,11,3228,1,454,1.3911163256835937,0.8437515624999999,195.17,0,197.96,0.01,195.3,0.01,380,-111590,-111210,455,3.5
560,SPY260717C00560000,SPY260717P00560000,18,2719,6,938,1.3647492700195314,0.8281267187499999,190.16,0,192.99,0.01,190.16,0.01,663,-100162,-99499,944,3.66
565,SPY260717C00565000,SPY260717P00565000,77,3067,1,913,1.3193393408203122,0.8125018749999999,184.8,0,187.96,0.01,186.36,0.01,2881,-114772,-111891,914,3.62
570,SPY260717C00570000,SPY260717P00570000,130,5216,2,7,1.052739111328125,0.7812521875,181,0,182.47,0.01,185.31,0.01,2232,-89557,-87325,9,1.43
575,SPY260717C00575000,SPY260717P00575000,91,8668,2,8,1.2485389135742184,0.7500025,174.8,0,177.96,0.01,175,0.01,3404,-324197,-320793,10,3.39
580,SPY260717C00580000,SPY260717P00580000,61,7579,3,18,1.2168007910156249,0.73437765625,169.8,0,172.97,0.01,161.93,0.01,2411,-299521,-297110,21,3.5
585,SPY260717C00585000,SPY260717P00585000,24,4803,1,31,1.1928751293945314,0.7187528125,165.19,0,168.01,0.01,156.51,0.01,1028,-205638,-204610,32,3.71
590,SPY260717C00590000,SPY260717P00590000,482,106375,2,39,0.000010000000000000003,0.6875031250000001,160.8,0,162.29,0.01,160.23,0.01,0,0,0,41,0
595,SPY260717C00595000,SPY260717P00595000,126,7716,1,100,0.000010000000000000003,0.6718782812500002,155.85,0,157.33,0.01,155.49,0.01,0,0,0,101,0
600,SPY260717C00600000,SPY260717P00600000,8157,122223,1,473,0.000010000000000000003,0.64062859375,151.56,0,151.63,0.01,151.17,0.01,0,0,0,474,0
605,SPY260717C00605000,SPY260717P00605000,63,3733,1,1366,1.0439500927734378,0.6250037500000001,144.78,0,147.97,0.01,146.04,0.01,2920,-173050,-170130,1367,3.51
610,SPY260717C00610000,SPY260717P00610000,41,10865,1,3,1.0151416430664062,0.5937540625000001,139.77,0,142.99,0.01,143.06,0.01,1944,-515071,-513127,4,3.46
615,SPY260717C00615000,SPY260717P00615000,158,46329,1,734,0.8251970605468748,0.57812921875,136.05,0,137.53,0.01,131.13,0.02,4046,-1186230,-1182184,735,1.63
620,SPY260717C00620000,SPY260717P00620000,165,47208,2,79,0.7851583984375,0.5625043750000001,131.05,0,132.51,0.01,130.69,0.01,4278,-1223930,-1219652,81,1.58
625,SPY260717C00625000,SPY260717P00625000,106,6510,31,32,0.77148666015625,0.5312546875,126.03,0,127.54,0.01,126.53,0.01,2953,-181378,-178425,63,1.65
630,SPY260717C00630000,SPY260717P00630000,243,14034,6,10,0.747072841796875,0.5625043750000001,121.07,0.01,122.55,0.02,122.6,0.01,9612,-555123,-545511,16,2.35
635,SPY260717C00635000,SPY260717P00635000,138,10627,1,12,0.726565234375,0.5390671093750001,116.07,0.01,117.57,0.02,118.43,0.01,5977,-460271,-454294,13,2.48
640,SPY260717C00640000,SPY260717P00640000,870,16942,4,3,0.6884796777343751,0.51562984375,111.08,0.01,112.55,0.02,109.33,0.01,37798,-736064,-698266,7,2.37
645,SPY260717C00645000,SPY260717P00645000,1253,8701,2,15,0.659183095703125,0.507817421875,106.05,0.01,107.55,0.02,105.39,0.02,62386,-433215,-370829,17,2.63
650,SPY260717C00650000,SPY260717P00650000,1652,41285,1,30,0.6342810009765626,0.48438015625,101.09,0.01,102.56,0.02,101.31,0.02,89224,-2229786,-2140562,31,2.74
651,SPY260717C00651000,SPY260717P00651000,2,956,3,9,0.7666038964843751,0.4804739453125,98.86,0.01,102.13,0.02,99.91,0.01,207,-98946,-98739,12,5.85
652,SPY260717C00652000,SPY260717P00652000,1,1627,1,6,0.7417018017578124,0.4726615234375,97.76,0.01,101.03,0.02,96.47,0.02,97,-157070,-156973,7,5.31
653,SPY260717C00653000,SPY260717P00653000,0,1477,2,402,0.735354208984375,0.4687553125,96.76,0.01,100.03,0.02,102.02,0.03,0,-145104,-145104,404,5.36
654,SPY260717C00654000,SPY260717P00654000,11,427,11,6,0.726565234375,0.46484910156250003,95.83,0.01,99.02,0.02,95.57,0.03,1089,-42277,-41188,17,5.35
655,SPY260717C00655000,SPY260717P00655000,1304,12148,13,1040,0.6123085644531252,0.46094289062500005,96.06,0.01,97.58,0.02,93.9,0.02,78083,-727416,-649333,1053,2.91
656,,SPY260717P00656000,0,570,0,100,0,0.45703667968750006,0,0.01,0,0.02,0,0.02,0,-11608,-11608,100,0.84
657,SPY260717C00657000,SPY260717P00657000,1,1757,1,1080,0.7050810742187501,0.45313046875,93.19,0.01,96.01,0.02,90.83,0.02,103,-181813,-181710,1081,5.43
658,SPY260717C00658000,SPY260717P00658000,198,1637,2,961,0.5913126806640626,0.445318046875,93.06,0.01,94.57,0.02,86.7,0.03,11981,-99059,-87078,963,2.84
659,SPY260717C00659000,SPY260717P00659000,1,2731,0,1,0.676761044921875,0.4414118359375,91.11,0.01,93.93,0.02,75.37,0.03,99,-269518,-269419,1,5
660,SPY260717C00660000,SPY260717P00660000,4033,19321,1,24,0.5800823242187501,0.437505625,91.09,0.01,92.57,0.02,90.22,0.01,253766,-1215722,-961956,25,2.9
661,SPY260717C00661000,SPY260717P00661000,2,2914,0,167,0.7004424487304688,0.44922425781249997,88.87,0.02,92.14,0.03,74.35,0.03,255,-370817,-370562,167,6.63
662,SPY260717C00662000,SPY260717P00662000,21,652,1,170,0.659183095703125,0.445318046875,87.73,0.02,90.94,0.03,91.51,0.03,2365,-73415,-71050,171,5.64
663,SPY260717C00663000,SPY260717P00663000,4,490,1,1,0.6687044848632814,0.4414118359375,86.9,0.02,90.03,0.03,87.77,0.01,491,-60166,-59675,2,6.18
664,,SPY260717P00664000,0,1126,0,22,0,0.43555251953125,0,0.02,0,0.03,0,0.03,0,-34292,-34292,22,1.2
665,SPY260717C00665000,SPY260717P00665000,1181,16469,2,11,0.56055126953125,0.42969320312500003,86.1,0.02,87.6,0.03,86.12,0.02,92868,-1295039,-1202171,13,3.53
666,SPY260717C00666000,SPY260717P00666000,2,302,1,2,0.6586948193359375,0.42578699218750005,84.26,0.02,87.09,0.03,87.39,0.03,267,-40285,-40018,3,6.56
667,SPY260717C00667000,SPY260717P00667000,1,746,1,13,0.6440465283203125,0.42188078125,82.82,0.02,86.04,0.03,86.48,0.04,132,-98180,-98048,14,6.36
668,SPY260717C00668000,SPY260717P00668000,5,590,1,180,0.6372106591796876,0.41602146484374997,81.83,0.02,85.04,0.03,77.03,0.03,665,-78501,-77836,181,6.35
669,SPY260717C00669000,SPY260717P00669000,1,797,1,80,0.6274451318359376,0.41211525390625,80.83,0.02,84.02,0.03,83.11,0.03,134,-106765,-106631,81,6.31
670,SPY260717C00670000,SPY260717P00670000,2646,20331,4,6,0.5185595019531251,0.4062559375,81.11,0.02,82.56,0.03,81.6,0.02,209087,-1606555,-1397468,10,3.31
671,SPY260717C00671000,SPY260717P00671000,10,1700,7,43,0.6123085644531252,0.4023497265625,78.78,0.02,82.01,0.03,79.03,0.04,1373,-233379,-232006,50,6.31
672,SPY260717C00672000,SPY260717P00672000,38,627,1,2,0.6123085644531252,0.398443515625,77.83,0.02,81.05,0.03,79.55,0.03,5487,-90534,-85047,3,6.62
673,SPY260717C00673000,SPY260717P00673000,4,471,0,115,0.6208534008789064,0.39258419921875,76.88,0.02,80.15,0.03,72.08,0.03,625,-73567,-72942,115,7.18
674,SPY260717C00674000,SPY260717P00674000,4,3823,1,7,0.6140175317382813,0.38867798828125,75.79,0.02,79.15,0.03,72.88,0.05,638,-609994,-609356,8,7.25
675,SPY260717C00675000,SPY260717P00675000,1458,13857,2,131,0.49561051269531253,0.39453730468750003,76.08,0.03,77.58,0.04,75.05,0.02,140829,-1338458,-1197629,133,3.9
676,SPY260717C00676000,SPY260717P00676000,3,1707,1,1,0.5810588769531251,0.39063109375,73.84,0.03,77.02,0.04,75.81,0.04,480,-272951,-272471,2,7.04
677,SPY260717C00677000,SPY260717P00677000,1,1898,1,4,0.6228065063476562,0.37500625,72.84,0.02,76.37,0.03,77.25,0.04,191,-361917,-361726,5,8.62
678,SPY260717C00678000,SPY260717P00678000,30,2067,1,1262,0.6242713354492189,0.38086556640624997,71.91,0.03,75.44,0.04,72.29,0.05,6271,-432105,-425834,1263,9.52
679,SPY260717C00679000,SPY260717P00679000,1,536,0,2,0.5671430004882813,0.37500625,71.23,0.03,74.06,0.04,64.5,0.05,173,-92785,-92612,2,7.39
680,SPY260717C00680000,SPY260717P00680000,3812,24524,31,81,0.47461462890625,0.3711000390625,71.12,0.03,72.61,0.04,72.9,0.04,428261,-2755163,-2326902,112,4.31
681,SPY260717C00681000,SPY260717P00681000,2,1331,1,4,0.5678754150390625,0.36524072265625,68.9,0.03,72.16,0.04,68.79,0.03,383,-255101,-254718,5,8.11
682,SPY260717C00682000,SPY260717P00682000,18,859,3,66,0.5471236694335939,0.36133451171875,67.89,0.03,71.06,0.04,65.84,0.03,3322,-158552,-155230,69,7.6
683,SPY260717C00683000,SPY260717P00683000,39,1310,1,1,0.5376022802734376,0.35547519531249994,67.22,0.03,70.04,0.04,72.38,0.03,7219,-242482,-235263,2,7.49
684,SPY260717C00684000,SPY260717P00684000,13,564,1,32,0.5249070947265625,0.35156898437499995,65.84,0.03,69,0.04,62.8,0.05,2398,-104055,-101657,33,7.33
685,SPY260717C00685000,SPY260717P00685000,2815,19185,13,19,0.000010000000000000003,0.34570966796874997,65.84,0.03,67.32,0.04,66.5,0.06,1,-10,-9,32,0
686,SPY260717C00686000,SPY260717P00686000,9,732,1,10,0.5217332983398437,0.34961587890624996,64.14,0.04,67.07,0.05,63.95,0.06,1886,-153420,-151534,11,8.28
687,SPY260717C00687000,SPY260717P00687000,20,1545,15,18,0.5283250292968751,0.34570966796874997,62.85,0.04,66.17,0.05,52.46,0.06,4570,-353005,-348435,33,9.05
688,SPY260717C00688000,SPY260717P00688000,7,539,2,1,0.5202684692382812,0.3320379296875,61.97,0.03,65.16,0.04,60.77,0.04,1564,-120457,-118893,3,8.63
689,SPY260717C00689000,SPY260717P00689000,10,1148,1,1,0.5070850073242188,0.335944140625,61.29,0.04,64.11,0.05,62.55,0.05,2312,-265422,-263110,2,8.84
690,SPY260717C00690000,SPY260717P00690000,2874,34170,109,13,0.4157773266601562,0.33008482421874996,61.13,0.04,62.61,0.05,59.2,0.05,422081,-5018273,-4596192,122,4.97
691,SPY260717C00691000,SPY260717P00691000,7,2640,3,42,0.48950705810546885,0.32617861328125,58.91,0.04,62.08,0.05,52.45,0.04,1666,-628135,-626469,45,8.8
692,SPY260717C00692000,SPY260717P00692000,22,8762,1,15,0.47485876708984376,0.32031929687499994,58.19,0.04,61.02,0.05,59.29,0.06,5137,-2045900,-2040763,16,8.42
693,SPY260717C00693000,SPY260717P00693000,39,1792,1,20,0.4885305053710938,0.31641308593749995,56.87,0.04,60.18,0.05,57.33,0.06,10338,-475033,-464695,21,9.67
694,SPY260717C00694000,SPY260717P00694000,9,6742,4,68,0.47070841796875,0.31055376953124997,56.26,0.04,59.09,0.05,61.59,0.08,2313,-1732625,-1730312,72,9.1
695,SPY260717C00695000,SPY260717P00695000,1784,17994,12,34,0.39258419921875,0.305671005859375,56.15,0.04,57.64,0.05,54.78,0.06,310597,-3132782,-2822185,46,5.51
696,SPY260717C00696000,SPY260717P00696000,35,20284,1,78,0.4545952978515625,0.3007882421875,54.18,0.04,57.07,0.05,55.02,0.07,9356,-5422478,-5413122,79,9.15
697,SPY260717C00697000,SPY260717P00697000,100,1023,10,53,0.4849905017089844,0.30274134765625,52.88,0.05,56.4,0.06,44.4,0.08,33571,-343433,-309862,63,11.99
698,SPY260717C00698000,SPY260717P00698000,26,16616,2,1,0.442388388671875,0.29688203124999996,52.25,0.05,55.08,0.06,52.3,0.05,7607,-4861726,-4854119,3,9.81
699,SPY260717C00699000,SPY260717P00699000,15,1568,3,141,0.47070841796875,0.2929758203124999,50.88,0.05,54.4,0.06,47.93,0.08,5323,-556443,-551120,144,12.28
700,SPY260717C00700000,SPY260717P00700000,4215,47450,96,5154,0.000010000000000000003,0.28711650390624993,50.87,0.05,51.5,0.06,52.04,0.06,20,-229,-209,5250,0
701,SPY260717C00701000,SPY260717P00701000,30,1586,1,113,0.42896078857421877,0.282233740234375,49.31,0.05,52.14,0.06,45.19,0.05,9909,-523840,-513931,114,10.65
702,SPY260717C00702000,SPY260717P00702000,49,25842,1,18,0.4274959594726563,0.282233740234375,47.88,0.06,51.19,0.07,47.89,0.06,17525,-9242337,-9224812,19,11.51
703,SPY260717C00703000,SPY260717P00703000,80,9583,10,1,0.414068359375,0.27735097656249996,47.3,0.06,50.13,0.07,52.58,0.07,28604,-3426402,-3397798,11,11.21
704,SPY260717C00704000,SPY260717P00704000,25,29434,1,461,0.4299373413085938,0.27246821289062495,46.63,0.06,49.35,0.07,44.88,0.1,10254,-12072638,-12062384,462,13.06
705,SPY260717C00705000,SPY260717P00705000,1641,30690,11,148,0.23828886718749998,0.26758544921875,45.88,0.06,47.36,0.07,47.04,0.07,165977,-3104102,-2938125,159,2.32
706,SPY260717C00706000,SPY260717P00706000,75,23669,2,132,0.4007628283691406,0.266608896484375,43.85,0.07,47.2,0.08,43.41,0.07,31214,-9850717,-9819503,134,12.59
707,SPY260717C00707000,SPY260717P00707000,392,26581,3,7,0.32398136962890617,0.2617261328125,44.18,0.07,45.66,0.08,43.3,0.08,112382,-7620465,-7508083,10,7.61
708,SPY260717C00708000,SPY260717P00708000,58,28715,1,44,0.41480077392578124,0.256843369140625,41.97,0.07,45.5,0.08,45.51,0.07,29269,-14490766,-14461497,45,15.36
709,SPY260717C00709000,SPY260717P00709000,98,12464,51,243,0.4100400793457031,0.25098405273437496,41.37,0.07,44.53,0.08,46.58,0.08,51552,-6556511,-6504959,294,15.76
710,SPY260717C00710000,SPY260717P00710000,6334,61744,4,322,0.000010000000000000003,0.2500075,41.71,0.08,41.78,0.09,42.24,0.09,248,-2417,-2169,326,0
711,SPY260717C00711000,SPY260717P00711000,93,3597,1,7,0.3675600354003906,0.24463645996093752,38.97,0.08,42.22,0.09,39.3,0.08,47216,-1826180,-1778964,8,14.09
712,SPY260717C00712000,SPY260717P00712000,371,9434,1,8,0.000010000000000000003,0.23926541992187497,39.19,0.08,39.98,0.09,40.59,0.09,17,-431,-414,9,0
713,SPY260717C00713000,SPY260717P00713000,142,2462,1,44,0.21973436523437498,0.23731231445312498,38.02,0.09,39.39,0.1,36.76,0.09,28386,-492151,-463765,45,4.14
714,SPY260717C00714000,SPY260717P00714000,150,40467,11,7,0.000010000000000000003,0.23242955078125,37.33,0.09,37.88,0.1,37.38,0.14,12,-3208,-3196,18,0
715,SPY260717C00715000,SPY260717P00715000,3090,32994,5,82,0.000010000000000000003,0.2299881689453125,36.53,0.1,36.87,0.11,34.94,0.1,357,-3809,-3452,87,0
716,SPY260717C00716000,SPY260717P00716000,136,22105,4,154,0.000010000000000000003,0.22461712890624996,35.54,0.1,35.87,0.11,39.23,0.14,17,-2829,-2812,158,0
717,SPY260717C00717000,SPY260717P00717000,342,7416,108,105,0.000010000000000000003,0.22461712890624996,34.52,0.12,34.89,0.13,38.22,0.11,81,-1748,-1667,213,0
718,SPY260717C00718000,SPY260717P00718000,246,15065,14,55,0.000010000000000000003,0.2192460888671875,33.53,0.12,33.86,0.13,31.29,0.16,65,-4003,-3938,69,0
719,SPY260717C00719000,SPY260717P00719000,73,7941,3,37,0.30591514404296877,0.21631643066406248,31.34,0.13,34.17,0.14,32.42,0.17,53504,-5820247,-5766743,40,17.35
720,SPY260717C00720000,SPY260717P00720000,19241,65682,50,406,0.000010000000000000003,0.2104571142578125,31.72,0.13,31.79,0.14,31.78,0.15,7907,-26992,-19085,456,0
721,SPY260717C00721000,SPY260717P00721000,101,1932,12,155,0.000010000000000000003,0.20703917968749996,30.62,0.14,30.97,0.15,29.1,0.14,57,-1090,-1033,167,0.01
722,SPY260717C00722000,SPY260717P00722000,127,8642,1,335,0.000010000000000000003,0.2036212451171875,29.57,0.15,29.93,0.16,28.58,0.17,99,-6734,-6635,336,0.01
723,SPY260717C00723000,SPY260717P00723000,179,3651,6,2566,0.000010000000000000003,0.2036212451171875,28.59,0.18,28.94,0.19,26.56,0.15,259,-5281,-5022,2572,0.01
724,SPY260717C00724000,SPY260717P00724000,180,13585,2,143,0.000010000000000000003,0.1958088232421875,27.62,0.17,28.01,0.18,27.39,0.2,250,-18873,-18623,145,0.01
725,SPY260717C00725000,SPY260717P00725000,9793,48477,42,1157,0.000010000000000000003,0.19361157958984376,26.79,0.19,26.86,0.2,26.79,0.2,21214,-105013,-83799,1199,0.02
726,SPY260717C00726000,SPY260717P00726000,1410,4862,1,157,0.000010000000000000003,0.1909260595703125,25.65,0.21,25.98,0.22,24.8,0.2,4576,-15777,-11201,158,0.03
727,SPY260717C00727000,SPY260717P00727000,415,5929,1,162,0.000010000000000000003,0.18628743408203124,24.65,0.22,24.98,0.23,24.68,0.38,1733,-24761,-23028,163,0.04
728,SPY260717C00728000,SPY260717P00728000,1939,46372,4,3603,0.000010000000000000003,0.18457846679687498,23.7,0.25,24,0.26,21.65,0.26,13192,-315490,-302298,3607,0.06
729,SPY260717C00729000,SPY260717P00729000,1953,7504,2,149,0.000010000000000000003,0.18091639404296872,22.77,0.27,23.1,0.28,21.81,0.27,18678,-71768,-53090,151,0.08
730,SPY260717C00730000,SPY260717P00730000,30284,51982,71,5202,0.000010000000000000003,0.17701018310546873,21.83,0.29,21.9,0.3,21.32,0.3,402589,-691038,-288449,5273,0.11
731,SPY260717C00731000,SPY260717P00731000,1127,34644,10,209,0.000010000000000000003,0.17408052490234377,20.78,0.32,21.09,0.33,19.11,0.37,22437,-689714,-667277,219,0.16
732,SPY260717C00732000,SPY260717P00732000,1215,21825,3,317,0.000010000000000000003,0.1706625903320313,19.81,0.35,20.1,0.36,20.05,0.38,35146,-631333,-596187,320,0.22
733,SPY260717C00733000,SPY260717P00733000,1716,7359,26,354,0.000010000000000000003,0.16895362304687503,18.86,0.4,19.16,0.41,17.89,0.44,80489,-345174,-264685,380,0.36
734,SPY260717C00734000,SPY260717P00734000,1312,4430,49,836,0.000010000000000000003,0.16651224121093755,17.95,0.45,18.25,0.46,16.94,0.45,94818,-320154,-225336,885,0.55
735,SPY260717C00735000,SPY260717P00735000,13166,44939,63,1902,0.000010000000000000003,0.16211775390625,17.08,0.48,17.15,0.49,16.78,0.5,1315298,-4489456,-3174158,1965,0.73
736,SPY260717C00736000,SPY260717P00736000,1661,3330,8,1028,0.000010000000000000003,0.16187361572265624,16,0.57,16.28,0.58,14.58,0.62,284458,-570286,-285828,1036,1.26
737,SPY260717C00737000,SPY260717P00737000,1481,6290,17,1154,0.10474528076171874,0.15796740478515625,15.15,0.62,15.43,0.63,15.16,0.65,2874960,-12210330,-9335370,1171,23.12
738,SPY260717C00738000,SPY260717P00738000,2383,10753,21,1005,0.0991301025390625,0.1550377465820313,14.16,0.68,14.43,0.7,14.84,0.68,5270103,-23780704,-18510601,1026,25.48
739,SPY260717C00739000,SPY260717P00739000,1356,6730,129,2690,0.10328045166015623,0.1534508483886719,13.25,0.79,13.5,0.8,13.08,0.85,3654013,-18135332,-14481319,2819,31.36
740,SPY260717C00740000,SPY260717P00740000,16096,54957,378,7249,0.0971769970703125,0.14991084472656252,12.43,0.87,12.5,0.88,12.5,0.87,49234842,-168103827,-118868985,7627,34.26
741,SPY260717C00741000,SPY260717P00741000,2882,3373,51,815,0.1157314990234375,0.148446015625,11.53,1,11.79,1.01,11.43,0.98,10908467,-12766918,-1858451,866,45.33
742,SPY260717C00742000,SPY260717P00742000,3735,4724,240,1110,0.11158114990234375,0.14612670288085935,10.6,1.13,10.84,1.14,11.3,1.1,16016641,-20257727,-4241086,1350,50.09
743,SPY260717C00743000,SPY260717P00743000,4593,4630,1021,773,0.11426666992187501,0.1417932501220703,9.78,1.23,10.02,1.24,9.97,1.32,22350746,-22530797,-180051,1794,56.48
744,SPY260717C00744000,SPY260717P00744000,3724,4176,1095,2972,0.11109287353515623,0.13941290283203128,8.95,1.39,9.12,1.4,8.93,1.41,20378497,-22851934,-2473437,4067,62.14
745,SPY260717C00745000,SPY260717P00745000,27549,27734,2136,4738,0.10761390441894532,0.14026738647460937,8.16,1.65,8.23,1.66,8.19,1.62,168287145,-169417245,-1130100,6874,68.64
746,SPY260717C00746000,SPY260717P00746000,3099,5360,130,1977,0.11182528808593749,0.13611703735351563,7.43,1.8,7.54,1.82,7.55,1.9,20828112,-36024097,-15195985,2107,75.54
747,SPY260717C00747000,SPY260717P00747000,7904,9053,523,1476,0.1088956298828125,0.1341028973388672,6.66,2.04,6.72,2.06,6.33,2.04,58331920,-66811598,-8479678,1999,81.29
748,SPY260717C00748000,SPY260717P00748000,15974,28201,717,5861,0.10749183532714844,0.13111220458984374,5.91,2.28,5.97,2.3,5.6,2.31,128162009,-226261226,-98099217,6578,86.78
